fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,step,stored_timestamp
5080,2.6.2,10,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,57.0,32,"[{'rtt': 8.194613}, {'rtt': 8.62778}, {'rtt': 7.753256}]",0,3,3,7.753256,8.62778,8.191882999999999,1009,1005993,1789353589,Ping,185.145.192.92,ping,240,1789353638
5130,2.6.4,19,198.41.0.4,4,198.41.0.4,172.17.0.3,ICMP,53.0,32,"[{'rtt': 6.391132}, {'rtt': 6.758881}, {'rtt': 6.616812}]",0,3,3,6.391132,6.758881,6.588941666666667,1009,1005994,1789353587,Ping,2.59.132.194,ping,240,1789353630
5080,2.6.2,73,198.41.0.4,4,198.41.0.4,192.168.1.200,ICMP,51.0,32,"[{'rtt': 113.044394}, {'rtt': 114.154248}, {'rtt': 114.704467}]",0,3,3,113.044394,114.704467,113.96770299999999,1009,1006012,1789353545,Ping,58.13.44.169,ping,240,1789353660
5080,2.6.2,38,198.41.0.4,4,198.41.0.4,192.168.1.15,ICMP,52.0,32,"[{'rtt': 210.014628}, {'rtt': 209.17384}, {'rtt': 209.888987}]",0,3,3,209.17384,210.014628,209.692485,1009,1006029,1789353590,Ping,180.244.132.108,ping,240,1789353620
5080,2.6.2,14,198.41.0.4,4,198.41.0.4,192.168.20.99,ICMP,56.0,32,"[{'rtt': 45.876944}, {'rtt': 39.691318}, {'rtt': 35.553485}]",0,3,3,35.553485,45.876944,40.37391566666667,1009,1006032,1789353565,Ping,45.133.101.154,ping,240,1789353626
5080,2.6.2,10,198.41.0.4,4,198.41.0.4,192.168.16.242,ICMP,59.0,32,"[{'rtt': 21.884836}, {'rtt': 22.064277}, {'rtt': 21.995711}]",0,3,3,21.884836,22.064277,21.981607999999998,1009,1006072,1789353553,Ping,82.64.208.224,ping,240,1789353652
5100,2.6.4,12,198.41.0.4,4,198.41.0.4,192.168.1.215,ICMP,52.0,32,"[{'rtt': 14.879904}, {'rtt': 14.696444}, {'rtt': 14.285725}]",0,3,3,14.285725,14.879904,14.620690999999999,1009,1006073,1789353542,Ping,212.91.237.206,ping,240,1789353656
5110,2.6.4,62,198.41.0.4,4,198.41.0.4,10.255.255.2,ICMP,57.0,20,"[{'rtt': 33.740535}, {'rtt': 32.006797}, {'rtt': 32.6107}]",0,3,3,32.006797,33.740535,32.78601066666667,1009,1006106,1789353563,Ping,104.28.192.82,ping,240,1789353637
5080,2.6.2,4,198.41.0.4,4,198.41.0.4,192.168.1.56,ICMP,53.0,20,"[{'rtt': 31.784451}, {'rtt': 31.472211}, {'rtt': 30.516637}]",0,3,3,30.516637,31.784451,31.257766333333336,1009,1006109,1789353573,Ping,78.80.182.63,ping,240,1789353643
5080,2.6.2,23,198.41.0.4,4,198.41.0.4,192.168.1.157,ICMP,59.0,32,"[{'rtt': 17.332656}, {'rtt': 17.092836}, {'rtt': 16.676911}]",0,3,3,16.676911,17.332656,17.03413433333333,1009,1006125,1789353553,Ping,82.66.152.199,ping,240,1789353640
5130,2.6.4,31,198.41.0.4,4,198.41.0.4,163.172.144.168,ICMP,56.0,32,"[{'rtt': 10.850639}, {'rtt': 11.247299}, {'rtt': 10.850879}]",0,3,3,10.850639,11.247299,10.982939,1009,1006130,1789353566,Ping,163.172.144.168,ping,240,1789353657
5120,2.6.4,26,198.41.0.4,4,198.41.0.4,10.244.6.79,ICMP,55.0,32,"[{'rtt': 48.06249}, {'rtt': 18.704656}, {'rtt': 17.498119}]",0,3,3,17.498119,48.06249,28.088421666666665,1009,1006149,1789353565,Ping,94.31.95.19,ping,240,1789353626
5120,2.6.4,12,198.41.0.4,4,198.41.0.4,192.168.0.104,ICMP,56.0,32,"[{'rtt': 3.727672}, {'rtt': 3.466006}, {'rtt': 3.471666}]",0,3,3,3.466006,3.727672,3.555114666666667,1009,1006154,1789353572,Ping,77.160.246.112,ping,240,1789353628
5080,2.6.2,57,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,55.0,32,"[{'rtt': 13.399869}, {'rtt': 14.052841}, {'rtt': 14.253821}]",0,3,3,13.399869,14.253821,13.902177000000002,1009,1006165,1789353554,Ping,104.244.79.106,ping,240,1789353634
5080,2.6.2,13,198.41.0.4,4,198.41.0.4,10.253.42.35,ICMP,57.0,32,"[{'rtt': 18.185186}, {'rtt': 18.057268}, {'rtt': 17.607411}]",0,3,3,17.607411,18.185186,17.949955,1009,1006170,1789353587,Ping,93.240.15.142,ping,240,1789353637
5130,2.6.4,41,198.41.0.4,4,198.41.0.4,192.168.138.127,ICMP,59.0,32,"[{'rtt': 24.440543}, {'rtt': 25.653107}, {'rtt': 25.788307}]",0,3,3,24.440543,25.788307,25.293985666666668,1009,1006194,1789353566,Ping,82.67.40.122,ping,240,1789353648
5080,2.6.3,38,198.41.0.4,4,198.41.0.4,69.92.197.73,ICMP,60.0,32,"[{'rtt': 17.491206}, {'rtt': 18.176477}, {'rtt': 16.868063}]",0,3,3,16.868063,18.176477,17.51191533333333,1009,1006205,1789353591,Ping,69.92.197.73,ping,240,1789353619
5080,2.6.2,10,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,248.0,32,"[{'rtt': 27.079555}, {'rtt': 26.903758}, {'rtt': 26.559871}]",0,3,3,26.559871,27.079555,26.847728,1009,1006229,1789353581,Ping,87.119.163.209,ping,240,1789353636
5080,2.6.2,45,198.41.0.4,4,198.41.0.4,192.168.128.2,ICMP,55.0,32,"[{'rtt': 11.759767}, {'rtt': 12.421852}, {'rtt': 12.612694}]",0,3,3,11.759767,12.612694,12.264770999999998,1009,1006245,1789353561,Ping,141.144.229.161,ping,240,1789353637
5080,2.6.2,27,198.41.0.4,4,198.41.0.4,172.19.0.2,ICMP,59.0,32,"[{'rtt': 15.350812}, {'rtt': 15.462282}, {'rtt': 15.101225}]",0,3,3,15.101225,15.462282,15.304772999999999,1009,1006261,1789353570,Ping,45.142.115.38,ping,240,1789353606
5130,2.6.4,2,198.41.0.4,4,198.41.0.4,10.233.76.150,ICMP,56.0,32,"[{'rtt': 8.401625}, {'rtt': 8.050474}, {'rtt': 8.47649}]",0,3,3,8.050474,8.47649,8.309529666666664,1009,1006285,1789353558,Ping,87.79.93.53,ping,240,1789353628
5080,2.6.2,8,198.41.0.4,4,198.41.0.4,172.18.0.2,ICMP,54.0,32,"[{'rtt': 14.319524}, {'rtt': 14.290551}, {'rtt': 14.313428}]",0,3,3,14.290551,14.319524,14.307834333333334,1009,1006294,1789353591,Ping,207.2.125.38,ping,240,1789353634
5080,2.6.2,43,198.41.0.4,4,198.41.0.4,113.196.94.12,ICMP,52.0,32,"[{'rtt': 176.375896}, {'rtt': 176.066911}, {'rtt': 176.858743}]",0,3,3,176.066911,176.858743,176.43385,1009,1006309,1789353575,Ping,113.196.94.12,ping,240,1789353658
5080,2.6.2,67,198.41.0.4,4,198.41.0.4,100.115.92.202,ICMP,52.0,32,"[{'rtt': 138.788755}, {'rtt': 138.167674}, {'rtt': 138.747203}]",0,3,3,138.167674,138.788755,138.56787733333334,1009,1006322,1789353546,Ping,121.244.7.82,ping,240,1789353552
5080,2.6.2,33,198.41.0.4,4,198.41.0.4,87.251.74.5,ICMP,54.0,32,"[{'rtt': 45.513996}, {'rtt': 45.999794}, {'rtt': 45.822677}]",0,3,3,45.513996,45.999794,45.77882233333333,1009,1006378,1789353582,Ping,87.251.74.5,ping,240,1789353611
5080,2.6.2,5,198.41.0.4,4,198.41.0.4,91.230.90.115,ICMP,56.0,32,"[{'rtt': 20.745106}, {'rtt': 20.979293}, {'rtt': 20.625967}]",0,3,3,20.625967,20.979293,20.783455333333333,1009,1006379,1789353595,Ping,91.230.90.115,ping,240,1789353670
5080,2.6.2,91111778,198.41.0.4,4,198.41.0.4,107.175.37.183,ICMP,54.0,32,"[{'rtt': 10.374042}, {'rtt': 10.731986}, {'rtt': 11.006748}]",0,3,3,10.374042,11.006748,10.704258666666666,1009,1006415,1789353561,Ping,107.175.37.183,ping,240,1789349549
5080,2.6.2,23,198.41.0.4,4,198.41.0.4,172.17.0.4,ICMP,58.0,32,"[{'rtt': 177.275643}, {'rtt': 177.533555}, {'rtt': 177.930956}]",0,3,3,177.275643,177.930956,177.58005133333336,1009,1006426,1789353558,Ping,123.136.106.14,ping,240,1789353652
5130,2.6.4,25,198.41.0.4,4,198.41.0.4,10.98.0.232,ICMP,59.0,32,"[{'rtt': 9.840758}, {'rtt': 8.693386}, {'rtt': 9.850122}]",0,3,3,8.693386,9.850122,9.461421999999999,1009,1006429,1789353560,Ping,87.195.78.183,ping,240,1789353648
5120,2.6.4,1,198.41.0.4,4,198.41.0.4,172.16.75.23,ICMP,56.0,32,"[{'rtt': 39.004207}, {'rtt': 38.748861}, {'rtt': 38.029816}]",0,3,3,38.029816,39.004207,38.59429466666666,1009,1006461,1789353562,Ping,151.25.92.241,ping,240,1789353631
5130,2.6.4,48,198.41.0.4,4,198.41.0.4,172.19.0.2,ICMP,58.0,32,"[{'rtt': 6.311303}, {'rtt': 5.809253}, {'rtt': 5.636537}]",0,3,3,5.636537,6.311303,5.919031,1009,1006469,1789353568,Ping,149.143.104.136,ping,240,1789353635
5080,2.6.2,12,198.41.0.4,4,198.41.0.4,10.100.0.170,ICMP,53.0,32,"[{'rtt': 93.871404}, {'rtt': 86.991799}, {'rtt': 90.453874}]",0,3,3,86.991799,93.871404,90.43902566666667,1009,1006471,1789353585,Ping,46.223.224.188,ping,240,1789353634
5080,2.6.2,13,198.41.0.4,4,198.41.0.4,172.19.1.11,ICMP,53.0,32,"[{'rtt': 94.62353}, {'rtt': 94.620518}, {'rtt': 93.850751}]",0,3,3,93.850751,94.62353,94.36493300000001,1009,1006479,1789353588,Ping,2.189.186.37,ping,240,1789353644
5080,2.6.2,2,198.41.0.4,4,198.41.0.4,172.19.0.11,ICMP,56.0,32,"[{'rtt': 90.759218}, {'rtt': 91.362075}, {'rtt': 90.779217}]",0,3,3,90.759218,91.362075,90.96683666666667,1009,1006480,1789353584,Ping,2.188.186.34,ping,240,1789353633
5080,2.6.2,11,198.41.0.4,4,198.41.0.4,172.19.0.2,ICMP,55.0,32,"[{'rtt': 15.877838}, {'rtt': 13.758084}, {'rtt': 12.344868}]",0,3,3,12.344868,15.877838,13.993596666666667,1009,1006524,1789353582,Ping,89.168.118.123,ping,240,1789353628
5080,2.6.2,-1,198.41.0.4,4,198.41.0.4,10.1.25.203,ICMP,52.0,32,"[{'rtt': 576.441283}, {'rtt': 575.266383}, {'rtt': 575.363883}]",0,3,3,575.266383,576.441283,575.6905163333333,1009,1006538,1789353570,Ping,216.126.108.115,ping,240,1789353651
5080,2.6.2,22,198.41.0.4,4,198.41.0.4,192.168.1.153,ICMP,52.0,32,"[{'rtt': 39.953396}, {'rtt': 36.595442}, {'rtt': 35.711533}]",0,3,3,35.711533,39.953396,37.42012366666666,1009,1006540,1789353598,Ping,69.133.64.76,ping,240,1789353636
5080,2.6.2,35,198.41.0.4,4,198.41.0.4,152.36.198.58,ICMP,59.0,32,"[{'rtt': 76.366722}, {'rtt': 78.580647}, {'rtt': 76.547198}]",0,3,3,76.366722,78.580647,77.16485566666665,1009,1006554,1789353579,Ping,152.36.198.58,ping,240,1789353607
5080,2.6.2,13,198.41.0.4,4,198.41.0.4,138.121.97.106,ICMP,51.0,32,"[{'rtt': 117.024411}, {'rtt': 116.378072}, {'rtt': 115.982063}]",0,3,3,115.982063,117.024411,116.46151533333334,1009,1006570,1789353573,Ping,138.121.97.106,ping,240,1789353625
5130,2.6.4,36,198.41.0.4,4,198.41.0.4,10.20.90.20,ICMP,56.0,32,"[{'rtt': 19.738908}, {'rtt': 18.685839}, {'rtt': 18.923287}]",0,3,3,18.685839,19.738908,19.116011333333333,1009,1006579,1789353590,Ping,178.197.255.13,ping,240,1789353629
5080,2.6.2,115,198.41.0.4,4,198.41.0.4,192.168.1.101,ICMP,51.0,32,"[{'rtt': 35.842083}, {'rtt': 35.988876}, {'rtt': 35.755072}]",0,3,3,35.755072,35.988876,35.86201033333334,1009,1006580,1789353553,Ping,36.225.155.195,ping,240,1789353631
5130,2.6.4,44,198.41.0.4,4,198.41.0.4,192.168.2.19,ICMP,56.0,32,"[{'rtt': 118.815464}, {'rtt': 118.858891}, {'rtt': 119.297133}]",0,3,3,118.815464,119.297133,118.99049600000001,1009,1006614,1789353571,Ping,187.15.85.8,ping,240,1789353651
5080,2.6.2,19,198.41.0.4,4,198.41.0.4,172.20.101.40,ICMP,59.0,32,"[{'rtt': 20.48233}, {'rtt': 16.827986}, {'rtt': 16.570476}]",0,3,3,16.570476,20.48233,17.960264,1009,1006615,1789353561,Ping,185.37.145.94,ping,240,1789353601
5080,2.6.2,59,198.41.0.4,4,198.41.0.4,10.25.47.3,ICMP,56.0,32,"[{'rtt': 28.502475}, {'rtt': 28.612059}, {'rtt': 28.164925}]",0,3,3,28.164925,28.612059,28.426486333333333,1009,1006621,1789353542,Ping,45.151.166.35,ping,240,1789353665
5130,2.6.4,11,198.41.0.4,4,198.41.0.4,128.3.126.100,ICMP,55.0,32,"[{'rtt': 17.325824}, {'rtt': 16.499109}, {'rtt': 16.562137}]",0,3,3,16.499109,17.325824,16.79569,1009,1006639,1789353572,Ping,128.3.126.100,ping,240,1789353622
5080,2.6.2,21,198.41.0.4,4,198.41.0.4,198.23.158.197,ICMP,54.0,32,"[{'rtt': 10.81325}, {'rtt': 10.606537}, {'rtt': 10.174897}]",0,3,3,10.174897,10.81325,10.531561333333334,1009,1006655,1789353591,Ping,198.23.158.197,ping,240,1789353641
5080,2.6.2,28,198.41.0.4,4,198.41.0.4,103.213.4.13,ICMP,56.0,32,"[{'rtt': 38.410107}, {'rtt': 37.921451}, {'rtt': 38.1154}]",0,3,3,37.921451,38.410107,38.148986,1009,1006662,1789353559,Ping,103.213.4.13,ping,240,1789353636
5080,2.6.2,3,198.41.0.4,4,198.41.0.4,192.168.10.68,ICMP,55.0,32,"[{'rtt': 18.837265}, {'rtt': 18.869558}, {'rtt': 19.054272}]",0,3,3,18.837265,19.054272,18.920365,1009,1006670,1789353586,Ping,92.138.21.49,ping,240,1789353653
5100,2.6.4,30,198.41.0.4,4,198.41.0.4,192.168.20.140,ICMP,55.0,32,"[{'rtt': 7.422241}, {'rtt': 6.959628}, {'rtt': 6.766848}]",0,3,3,6.766848,7.422241,7.049572333333334,1009,1006688,1789353582,Ping,77.168.32.127,ping,240,1789353621
5080,2.6.2,22,198.41.0.4,4,198.41.0.4,213.184.0.133,ICMP,56.0,20,"[{'rtt': 22.168638}, {'rtt': 22.688543}, {'rtt': 22.865763}]",0,3,3,22.168638,22.865763,22.574314666666666,1009,10067,1789353583,Ping,213.184.0.133,ping,240,1789353654
5080,2.6.2,19,198.41.0.4,4,198.41.0.4,192.168.68.205,ICMP,56.0,32,"[{'rtt': 44.977475}, {'rtt': 31.924427}, {'rtt': 42.930429}, {'dup': 1, 'rtt': 47.748013}]",1,3,3,31.924427,44.977475,39.944110333333334,1009,1006707,1789353593,Ping,37.228.225.103,ping,240,1789353630
5080,2.6.3,42,198.41.0.4,4,198.41.0.4,176.215.254.104,ICMP,55.0,32,"[{'rtt': 78.835043}, {'rtt': 78.196977}, {'rtt': 79.577744}]",0,3,3,78.196977,79.577744,78.86992133333332,1009,1006715,1789353561,Ping,176.215.254.104,ping,240,1789353637
5080,2.6.2,13,198.41.0.4,4,198.41.0.4,85.31.199.33,ICMP,60.0,32,"[{'rtt': 24.173739}, {'rtt': 24.892186}, {'rtt': 24.150793}]",0,3,3,24.150793,24.892186,24.405572666666668,1009,1006741,1789353546,Ping,85.31.199.33,ping,240,1789353654
5080,2.6.2,64,198.41.0.4,4,198.41.0.4,85.31.199.37,ICMP,251.0,32,"[{'rtt': 20.077983}, {'rtt': 19.570029}, {'rtt': 19.684233}]",0,3,3,19.570029,20.077983,19.777415,1009,1006742,1789353540,Ping,85.31.199.37,ping,240,1789353605
5080,2.6.2,7,198.41.0.4,4,198.41.0.4,85.31.199.45,ICMP,60.0,32,"[{'rtt': 14.436942}, {'rtt': 13.863859}, {'rtt': 14.82321}]",0,3,3,13.863859,14.82321,14.374670333333333,1009,1006749,1789353554,Ping,85.31.199.45,ping,240,1789353675
5080,2.6.2,24,198.41.0.4,4,198.41.0.4,185.147.35.135,ICMP,56.0,32,"[{'rtt': 48.252363}, {'rtt': 47.504722}, {'rtt': 47.441498}]",0,3,3,47.441498,48.252363,47.73286100000001,1009,1006755,1789353590,Ping,185.147.35.135,ping,240,1789353614
5080,2.6.2,2,198.41.0.4,4,198.41.0.4,192.168.1.168,ICMP,56.0,32,"[{'rtt': 18.054417}, {'rtt': 17.389401}, {'rtt': 16.90039}]",0,3,3,16.90039,18.054417,17.448069333333333,1009,1006770,1789353564,Ping,185.164.153.13,ping,240,1789353628
5080,2.6.2,3,198.41.0.4,4,198.41.0.4,10.250.211.138,ICMP,56.0,32,"[{'rtt': 30.609758}, {'rtt': 31.441551}, {'rtt': 31.32843}]",0,3,3,30.609758,31.441551,31.126579666666668,1009,1006771,1789353574,Ping,45.186.144.2,ping,240,1789353633
5080,2.6.2,4,198.41.0.4,4,198.41.0.4,85.114.53.206,ICMP,48.0,20,"[{'rtt': 32.866654}, {'rtt': 32.887168}, {'rtt': 33.05281}]",0,3,3,32.866654,33.05281,32.935544,1009,10068,1789353594,Ping,85.114.53.206,ping,240,1789353648
5080,2.6.2,40,198.41.0.4,4,198.41.0.4,100.112.138.223,ICMP,54.0,32,"[{'rtt': 206.336204}, {'rtt': 217.313486}, {'rtt': 249.945923}]",0,3,3,206.336204,249.945923,224.531871,1009,1006800,1789353572,Ping,27.130.10.191,ping,240,1789353670
5110,2.6.4,24,198.41.0.4,4,198.41.0.4,192.168.1.6,ICMP,50.0,32,"[{'rtt': 201.450907}, {'rtt': 201.480387}, {'rtt': 201.826591}]",0,3,3,201.450907,201.826591,201.58596166666666,1009,1006856,1789353570,Ping,113.166.33.171,ping,240,1789353659
5130,2.6.4,76,198.41.0.4,4,198.41.0.4,192.168.2.191,ICMP,54.0,32,"[{'rtt': 26.00313}, {'rtt': 33.726605}, {'rtt': 26.765839}]",0,3,3,26.00313,33.726605,28.831858,1009,1006857,1789353558,Ping,145.224.74.116,ping,240,1789353661
5080,2.6.2,65,198.41.0.4,4,198.41.0.4,192.168.1.130,ICMP,55.0,20,"[{'rtt': 37.707725}, {'rtt': 38.923791}, {'rtt': 39.697166}]",0,3,3,37.707725,39.697166,38.77622733333334,1009,1006867,1789353553,Ping,109.51.35.223,ping,240,1789353609
5080,2.6.2,28,198.41.0.4,4,198.41.0.4,2.27.100.22,ICMP,58.0,32,"[{'rtt': 2.973514}, {'rtt': 2.898587}, {'rtt': 2.657213}]",0,3,3,2.657213,2.973514,2.843104666666667,1009,1006876,1789353586,Ping,2.27.100.22,ping,240,1789353627
5120,2.6.4,36,198.41.0.4,4,198.41.0.4,172.21.25.249,ICMP,54.0,32,"[{'rtt': 38.494095}, {'rtt': 38.094485}, {'rtt': 38.734021}]",0,3,3,38.094485,38.734021,38.440867000000004,1009,1006885,1789353544,Ping,83.7.185.71,ping,240,1789353618
5080,2.6.2,45,198.41.0.4,4,198.41.0.4,192.168.178.197,ICMP,56.0,32,"[{'rtt': 23.689296}, {'rtt': 23.078508}, {'rtt': 22.509072}]",0,3,3,22.509072,23.689296,23.092292,1009,1006886,1789353550,Ping,155.2.233.228,ping,240,1789353626
5120,2.6.4,11,198.41.0.4,4,198.41.0.4,192.168.80.45,ICMP,255.0,32,"[{'rtt': 41.659528}, {'rtt': 40.979741}, {'rtt': 41.160322}]",0,3,3,40.979741,41.659528,41.26653033333333,1009,1006903,1789353542,Ping,93.56.106.19,ping,240,1789353655
5080,2.6.2,82,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,53.0,32,"[{'rtt': 2.599578}, {'rtt': 2.562297}, {'rtt': 2.396429}]",0,3,3,2.396429,2.599578,2.5194346666666667,1009,1006923,1789353561,Ping,101.47.7.43,ping,240,1789353725
5080,2.6.3,19,198.41.0.4,4,198.41.0.4,192.168.71.2,ICMP,55.0,32,"[{'rtt': 25.078992}, {'rtt': 27.620355}, {'rtt': 27.756828}]",0,3,3,25.078992,27.756828,26.818725,1009,1006924,1789353555,Ping,98.43.187.149,ping,240,1789353732
5080,2.6.2,19,198.41.0.4,4,198.41.0.4,192.168.0.254,ICMP,56.0,32,"[{'rtt': 24.640313}, {'rtt': 29.014166}, {'rtt': 28.526354}]",0,3,3,24.640313,29.014166,27.393610999999996,1009,1006945,1789353591,Ping,195.230.165.72,ping,240,1789353624
5130,2.6.4,21,198.41.0.4,4,198.41.0.4,5.149.224.124,ICMP,56.0,32,"[{'rtt': 21.386606}, {'rtt': 19.481776}, {'rtt': 19.653228}]",0,3,3,19.481776,21.386606,20.173869999999997,1009,1006956,1789353544,Ping,5.149.224.124,ping,240,1789353634
5130,2.6.4,34,198.41.0.4,4,198.41.0.4,5.149.224.121,ICMP,56.0,32,"[{'rtt': 17.755634}, {'rtt': 19.004289}, {'rtt': 18.222905}]",0,3,3,17.755634,19.004289,18.32760933333333,1009,1006957,1789353556,Ping,5.149.224.121,ping,240,1789353647
5120,2.6.4,61,198.41.0.4,4,198.41.0.4,23.155.8.100,ICMP,58.0,32,"[{'rtt': 2.678563}, {'rtt': 1.792231}, {'rtt': 1.809255}]",0,3,3,1.792231,2.678563,2.0933496666666667,1009,1007095,1789353599,Ping,23.155.8.100,ping,240,1789353661
5080,2.6.3,36,198.41.0.4,4,198.41.0.4,192.168.0.2,ICMP,56.0,32,"[{'rtt': 26.361855}, {'rtt': 26.041832}, {'rtt': 26.121838}]",0,3,3,26.041832,26.361855,26.175175,1009,1007172,1789353596,Ping,195.32.111.148,ping,240,1789353620
5110,2.6.4,26,198.41.0.4,4,198.41.0.4,103.169.226.181,ICMP,50.0,32,"[{'rtt': 236.804414}, {'rtt': 236.160306}, {'rtt': 236.048987}]",0,3,3,236.048987,236.804414,236.33790233333335,1009,1007188,1789353589,Ping,103.169.226.181,ping,240,1789353636
5080,2.6.2,48,198.41.0.4,4,198.41.0.4,10.10.54.155,ICMP,56.0,20,"[{'rtt': 45.798829}, {'rtt': 45.434591}, {'rtt': 45.845291}]",0,3,3,45.434591,45.845291,45.692903666666666,1009,1007214,1789353581,Ping,2.86.1.202,ping,240,1789353659
5080,2.6.2,50,198.41.0.4,4,198.41.0.4,10.5.20.9,ICMP,57.0,32,"[{'rtt': 37.300393}, {'rtt': 38.172947}, {'rtt': 37.300997}]",0,3,3,37.300393,38.172947,37.591445666666665,1009,1007217,1789353578,Ping,193.181.23.3,ping,240,1789353667
5130,2.6.4,14,198.41.0.4,4,198.41.0.4,216.238.41.67,ICMP,52.0,32,"[{'rtt': 27.949587}, {'rtt': 28.690896}, {'rtt': 27.732019}]",0,3,3,27.732019,28.690896,28.124167333333332,1009,1007238,1789353572,Ping,216.238.41.67,ping,240,1789353622
5080,2.6.2,67,198.41.0.4,4,198.41.0.4,193.56.133.52,ICMP,58.0,32,"[{'rtt': 19.24942}, {'rtt': 19.291395}, {'rtt': 22.524009}]",0,3,3,19.24942,22.524009,20.354941333333333,1009,1007302,1789353572,Ping,193.56.133.52,ping,240,1789353621
5080,2.6.2,4,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,53.0,32,"[{'rtt': 113.920925}, {'rtt': 112.983121}, {'rtt': 113.903512}]",0,3,3,112.983121,113.920925,113.60251933333332,1009,1007336,1789353596,Ping,149.28.175.108,ping,240,1789353653
5080,2.6.2,59,198.41.0.4,4,198.41.0.4,192.168.8.5,ICMP,57.0,20,"[{'rtt': 319.846069}, {'rtt': 221.934056}, {'rtt': 275.517711}]",0,3,3,221.934056,319.846069,272.432612,1009,1007337,1789353545,Ping,223.233.84.22,ping,240,1789353656
5080,2.6.2,1,198.41.0.4,4,198.41.0.4,172.21.101.234,ICMP,59.0,32,"[{'rtt': 36.529157}, {'rtt': 36.408195}, {'rtt': 36.649157}]",0,3,3,36.408195,36.649157,36.52883633333334,1009,1007342,1789353594,Ping,93.196.166.55,ping,240,1789353673
5080,2.6.2,27,198.41.0.4,4,198.41.0.4,172.17.0.3,ICMP,54.0,32,"[{'rtt': 44.009827}, {'rtt': 43.597115}, {'rtt': 43.814934}]",0,3,3,43.597115,44.009827,43.807292,1009,1007374,1789353540,Ping,77.92.151.171,ping,240,1789353578
5080,2.6.2,20,198.41.0.4,4,198.41.0.4,10.66.57.5,ICMP,56.0,32,"[{'rtt': 19.215121}, {'rtt': 19.84613}, {'rtt': 18.609273}]",0,3,3,18.609273,19.84613,19.223508,1009,1007376,1789353596,Ping,82.13.161.42,ping,240,1789353638
5080,2.6.2,39,198.41.0.4,4,198.41.0.4,192.168.88.180,ICMP,57.0,20,"[{'rtt': 18.914662}, {'rtt': 20.697779}, {'rtt': 19.646898}]",0,3,3,18.914662,20.697779,19.753113000000003,1009,1007382,1789353567,Ping,195.32.112.68,ping,240,1789353644
5120,2.6.4,5,198.41.0.4,4,198.41.0.4,172.16.0.3,ICMP,50.0,32,"[{'rtt': 32.266252}, {'rtt': 32.115712}, {'rtt': 32.413772}]",0,3,3,32.115712,32.413772,32.26524533333333,1009,1007383,1789353579,Ping,91.206.210.27,ping,240,1789353645
5080,2.6.2,2,198.41.0.4,4,198.41.0.4,203.175.175.196,ICMP,60.0,20,"[{'rtt': 159.312108}, {'rtt': 159.584233}, {'rtt': 159.508188}]",0,3,3,159.312108,159.584233,159.46817633333333,1009,10074,1789353564,Ping,203.175.175.196,ping,240,1789353662
5080,2.6.3,50,198.41.0.4,4,198.41.0.4,81.161.232.116,ICMP,56.0,32,"[{'rtt': 12.26992}, {'rtt': 12.34924}, {'rtt': 12.430005}]",0,3,3,12.26992,12.430005,12.349721666666667,1009,1007423,1789353561,Ping,81.161.232.116,ping,240,1789353627
5130,2.6.4,29,198.41.0.4,4,198.41.0.4,192.168.0.206,ICMP,59.0,32,"[{'rtt': 16.292358}, {'rtt': 16.239654}, {'rtt': 16.362123}]",0,3,3,16.239654,16.362123,16.298045000000002,1009,1007430,1789353543,Ping,82.67.30.48,ping,240,1789353562
5080,2.6.2,21,198.41.0.4,4,198.41.0.4,192.168.50.89,ICMP,56.0,32,"[{'rtt': 35.159392}, {'rtt': 35.686965}, {'rtt': 35.109568}]",0,3,3,35.109568,35.686965,35.31864166666667,1009,1007431,1789353595,Ping,5.165.35.214,ping,240,1789353642
5080,2.6.2,24,198.41.0.4,4,198.41.0.4,192.168.100.3,ICMP,59.0,32,"[{'rtt': 6.092979}, {'rtt': 6.262455}, {'rtt': 6.351153}]",0,3,3,6.092979,6.351153,6.235529,1009,1007436,1789353599,Ping,87.212.136.17,ping,240,1789353647
5130,2.6.4,63,198.41.0.4,4,198.41.0.4,192.168.2.100,ICMP,59.0,32,"[{'rtt': 18.126797}, {'rtt': 17.93394}, {'rtt': 18.310706}]",0,3,3,17.93394,18.310706,18.123814333333332,1009,1007485,1789353568,Ping,82.66.175.152,ping,240,1789353627
5080,2.6.2,14,198.41.0.4,4,198.41.0.4,192.168.101.187,ICMP,54.0,32,"[{'rtt': 234.467689}, {'rtt': 234.332398}, {'rtt': 234.219115}]",0,3,3,234.219115,234.467689,234.339734,1009,1007532,1789353573,Ping,202.133.8.77,ping,240,1789353613
5080,2.6.2,8,198.41.0.4,4,198.41.0.4,172.18.0.2,ICMP,52.0,32,"[{'rtt': 14.86668}, {'rtt': 14.411327}, {'rtt': 14.248516}]",0,3,3,14.248516,14.86668,14.508841000000002,1009,1007555,1789353593,Ping,38.87.180.180,ping,240,1789353632
